#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56493.7081067     3491.16750
  56493.7082596     3468.75613
  56493.7084077     3444.32508
  56493.7085606     3304.11421
  56493.7087133     3425.44107
  56493.7088660     3356.02087
  56493.7090143     3295.54101
  56493.7091670     3174.02212
  56493.7093199     3213.13978
  56493.7094726     3223.03338
  56493.7096207     3323.87183
  56493.7097736     3274.85473
  56493.7099263     3371.98790
  56493.7100792     3274.19871
  56493.7102318     3223.59016
  56493.7103848     3197.17640
  56493.7105329     3315.26086
  56493.7106856     3337.05425
  56493.7108338     3478.13954
  56493.7109866     3292.73286
  56493.7111394     3285.22936
  56493.7112921     3134.16063
  56493.7114403     3406.04120
  56493.7115931     3251.67829
  56493.7117459     3343.93651
  56493.7118988     3272.15651
  56493.7120468     3352.21677
  56493.7122043     3381.31223
  56493.7123524     3344.30120
  56493.7125052     3286.73332
  56493.7126534     3307.89345
  56493.7128108     3158.51525
  56493.7129590     3325.74974
  56493.7131118     3438.22422
  56493.7132600     3296.57434
  56493.7134173     3620.90487
  56493.7135655     3180.41434
  56493.7137182     3354.12958
  56493.7138665     3391.84882
  56493.7140192     3292.90850
  56493.7141720     3326.48714
  56493.7143249     3357.34918
  56493.7144730     3500.25350
  56493.7146257     3319.91061
  56493.7147786     3348.81107
  56493.7149313     3348.47582
  56493.7150794     3430.12083
  56493.7152323     3318.81003
  56493.7153850     3226.19675
  56493.7155379     3358.07951
  56493.7156860     3432.14176
  56493.7158389     3358.34475
  56493.7159916     3151.49341
  56493.7161444     3396.72919
  56493.7162926     3513.72192
  56493.7164499     3061.81261
  56493.7165982     3461.15788
  56493.7167509     3326.00834
  56493.7168991     3123.29657
  56493.7170519     3528.95513
  56493.7172047     3565.21610
  56493.7173575     3339.05785
  56493.7175057     3486.30346
  56493.7176584     3252.94450
  56493.7178111     3391.15701
  56493.7179640     3290.81614
  56493.7181121     3379.99203
  56493.7182650     3373.25530
  56493.7184177     3563.95678
  56493.7185704     3275.31232
  56493.7187186     3455.48709
  56493.7188714     3254.33191
  56493.7190243     3214.95059
  56493.7191770     3332.98870
  56493.7193252     3436.56353
  56493.7194826     3387.06995
  56493.7196306     3482.97644
  56493.7197835     3378.06723
  56493.7199316     3338.04151
  56493.7200846     3301.15014
  56493.7202372     3454.09657
  56493.7203900     3317.31144
  56493.7205382     3427.23168
  56493.7206910     3432.83750
  56493.7208438     3431.73481
  56493.7209965     3627.75720
  56493.7211494     3453.19630
  56493.7212975     3366.95079
  56493.7214504     3305.15961
  56493.7216031     3449.92985
  56493.7217513     3468.76639
  56493.7219041     3368.17635
  56493.7220569     3320.10744
  56493.7222097     3477.90912
  56493.7223578     3365.61179
  56493.7225106     3489.85907
  56493.7226634     3335.84354
  56493.7228161     3414.34255
  56493.7229689     3393.45495
  56493.7231171     3453.88205
  56493.7232699     3472.90315
  56493.7234227     3333.97298
  56493.7235709     3367.01879
  56493.7237236     3519.46219
  56493.7238764     3481.42369
  56493.7240292     3459.92816
  56493.7241773     3394.51817
  56493.7243302     3266.30039
  56493.7244829     3428.84561
  56493.7246357     3475.07791
  56493.7247885     3354.83066
  56493.7249413     3366.93181
  56493.7250895     3580.33853
  56493.7252423     3385.08957
  56493.7253905     3358.17766
  56493.7255432     3432.86709
  56493.7256960     3334.01751
  56493.7258488     3427.85064
  56493.7259970     3508.67468
  56493.7261497     3424.69373
  56493.7263026     3337.56159
  56493.7264554     3483.58332
  56493.7266034     3579.62798
  56493.7267563     3432.16001
  56493.7269090     3416.63257
  56493.7270618     3506.43672
  56493.7272099     3475.71045
  56493.7273627     3513.41976
  56493.7275156     3303.92813
  56493.7276684     3409.12470
  56493.7278165     3410.33592
  56493.7279693     3399.58635
  56493.7281220     3536.67393
  56493.7282749     3383.51956
  56493.7284230     3333.31620
  56493.7285759     3398.89905
  56493.7287286     3456.63483
  56493.7288814     3442.05317
  56493.7290342     3480.84888
  56493.7291823     3568.02094
  56493.7293352     3488.48844
  56493.7294880     3232.08146
  56493.7296362     3530.87301
  56493.7297889     3530.05158
  56493.7299416     3340.61771
  56493.7300945     3364.77476
  56493.7302426     3453.43808
  56493.7303954     3282.71686
  56493.7305483     3554.47765
  56493.7307010     3325.51263
  56493.7308491     3519.97343
  56493.7310019     3402.37061
  56493.7311547     3369.85762
  56493.7313074     3658.44036
  56493.7314603     3275.90114
  56493.7316085     3339.17112
  56493.7317612     3311.65813
  56493.7319141     3432.97280
  56493.7320621     3502.01221
  56493.7322150     3419.05131
  56493.7323678     3578.63766
  56493.7325205     3475.98652
  56493.7326687     3517.24779
  56493.7328214     3341.72520
  56493.7329743     3375.41537
  56493.7331270     3400.79572
  56493.7332753     3492.04483
  56493.7334280     3588.29587
  56493.7335809     3275.41662
  56493.7337336     3315.83004
  56493.7338817     3337.21154
  56493.7340346     3535.12008
  56493.7341873     3546.31401
  56493.7343448     3467.36507
  56493.7344929     3273.56212
  56493.7346411     3415.04455
  56493.7347939     3485.83644
  56493.7349465     3424.74054
  56493.7350948     3456.37484
  56493.7352476     3419.45604
  56493.7354005     3577.70991
  56493.7355531     3451.90458
  56493.7357013     3490.39039
  56493.7358541     3250.36079
  56493.7360068     3378.29138
  56493.7361597     3504.93056
  56493.7363078     3652.90132
  56493.7364607     3354.48402
  56493.7366134     3476.58621
  56493.7367662     3413.31082
  56493.7369144     3614.88886
  56493.7370672     3335.52490
  56493.7372200     3504.00667
  56493.7373727     3269.86951
  56493.7375209     3595.81287
  56493.7376738     3421.75201
  56493.7378264     3535.10654
  56493.7379793     3410.92775
  56493.7381321     3344.68515
  56493.7382802     3665.82851
  56493.7384330     3248.74944
  56493.7385858     3437.00791
  56493.7387340     3396.94584
  56493.7388868     3479.34591
  56493.7390396     3316.53822
  56493.7391923     3480.95931
  56493.7393405     3624.08082
  56493.7394933     3242.51564
  56493.7397989     3500.10876
  56493.7399470     3437.31481
  56493.7401045     3254.93219
  56493.7402525     3508.81407
  56493.7404054     3279.77556
  56493.7405535     3357.27276
  56493.7407063     3321.70866
  56493.7408592     3357.64940
  56493.7410119     3592.19784
  56493.7411600     3403.30454
  56493.7413129     3501.44507
  56493.7414656     3627.97134
  56493.7416185     3442.10284
  56493.7417665     3620.03689
  56493.7419194     3182.67230
  56493.7420722     3358.33789
  56493.7422248     3318.15222
  56493.7423778     3542.17767
  56493.7425259     3347.26007
  56493.7426788     3391.25718
  56493.7428314     3114.14755
  56493.7429843     3254.00768
  56493.7431324     3567.21277
  56493.7432853     3546.98955
  56493.7434381     3326.62375
  56493.7435860     3191.26057
  56493.7437390     3249.34921
  56493.7438917     3339.71911
  56493.7440445     3563.33218
  56493.7441926     3395.63089
  56493.7443455     3285.21713
  56493.7444982     3333.62939
  56493.7446510     3356.60607
  56493.7447992     3291.65963
  56493.7449566     3163.37240
  56493.7451094     3281.57771
  56493.7452576     3445.80322
  56493.7454057     3278.63655
  56493.7455586     3344.20844
  56493.7457113     3519.14086
  56493.7458642     3323.90352
  56493.7460169     3185.93792
  56493.7461651     3441.67803
  56493.7463178     3526.73033
  56493.7464706     3394.31476
  56493.7466188     3487.57959
  56493.7467715     3138.54638
  56493.7469244     3408.97020
  56493.7470772     3244.04132
  56493.7472253     3629.45700
  56493.7475309     3533.19538
  56493.7476837     3335.91143
  56493.7478319     3453.01031
  56493.7479847     3356.22603
  56493.7481375     3226.29645
  56493.7482902     3259.83936
  56493.7484384     3331.55294
  56493.7485912     3438.65685
  56493.7487440     3162.91001
  56493.7488967     3512.64375
  56493.7490449     3318.45783
  56493.7491977     3283.17193
  56493.7493504     3307.46366
  56493.7495032     3483.00001
  56493.7496514     3514.77340
  56493.7498089     3141.10992
  56493.7499569     3442.62074
  56493.7501098     3296.47685
  56493.7502626     3278.34816
  56493.7504107     3313.61559
  56493.7505635     3291.38873
  56493.7507163     3369.29058
  56493.7508645     3529.55658
  56493.7510173     3270.82596
  56493.7511700     3349.44463
  56493.7513228     3332.07206
  56493.7514756     3557.10919
  56493.7516238     3397.64038
  56493.7517766     3276.65542
  56493.7519293     3269.12647
  56493.7520776     3420.65512
  56493.7522303     3509.28544
  56493.7523832     3512.85649
  56493.7525359     3315.57883
  56493.7526840     3331.15852
  56493.7528368     3281.26707
  56493.7529896     3511.42567
  56493.7531424     3310.90787
  56493.7532905     3228.09195
  56493.7534434     3290.60989
  56493.7535962     3315.59548
  56493.7537490     3350.95056
  56493.7538970     3404.79034
  56493.7540498     3404.28168
  56493.7542027     3411.72292
  56493.7543555     3276.62953
  56493.7545037     3356.27300
  56493.7546563     3429.54005
  56493.7548092     3327.07662
  56493.7549620     3201.12819
  56493.7551101     3209.06843
  56493.7552629     3346.07081
  56493.7554157     3246.77941
  56493.7555686     3146.78856
  56493.7557167     3403.44107
  56493.7558741     3114.76985
  56493.7560222     3388.38199
  56493.7561750     3174.53192
  56493.7563232     3448.00480
  56493.7564759     3402.94080
  56493.7566288     3316.42189
  56493.7569297     3385.72360
  56493.7570826     3225.06523
  56493.7572353     3250.81049
  56493.7573881     3117.07528
  56493.7575363     3222.85436
  56493.7576890     3265.70116
  56493.7578419     3293.50615
  56493.7579946     3432.07327
  56493.7581428     3542.03240
  56493.7582956     3326.59855
  56493.7584483     3259.59920
  56493.7586011     3281.71967
  56493.7587540     3247.93767
  56493.7589021     3425.84314
  56493.8545759     3573.25326
  56493.8547284     3398.30235
  56493.8548812     3269.11911
  56493.8550294     3354.01737
  56493.8551914     3439.60011
  56493.8553349     3465.48302
  56493.8554878     3424.86487
  56493.8556405     3371.74618
  56493.8557886     3432.16299
  56493.8559414     3190.06943
  56493.8560942     3316.20534
  56493.8562424     3348.22208
  56493.8563951     3342.32241
  56493.8565479     3356.85563
  56493.8567007     3339.65193
  56493.8568490     3407.94225
  56493.8570017     3412.07093
  56493.8571545     3250.07052
  56493.8573073     3317.40718
  56493.8574600     3371.18333
  56493.8576082     3411.33289
  56493.8577610     3129.47466
  56493.8579138     3165.32151
  56493.8580619     3405.26049
  56493.8582147     3265.20429
  56493.8583676     3291.81254
  56493.8585202     3379.38949
  56493.8586732     3351.30988
  56493.8588213     3423.24634
  56493.8589741     3304.28783
  56493.8591268     3250.57247
  56493.8592795     3359.73245
  56493.8594278     3420.22440
  56493.8595806     3285.74926
  56493.8597335     3318.68230
  56493.8598815     3372.06610
  56493.8600344     3170.39252
  56493.8601871     3322.30739
  56493.8603398     3281.84662
  56493.8604927     3391.98616
  56493.8606409     3488.48906
  56493.8607937     3526.62637
  56493.8609464     3421.29425
  56493.8610991     3297.06497
  56493.8612473     3385.72710
  56493.8614002     3367.72354
  56493.8615530     3289.33930
  56493.8617010     3262.77596
  56493.8618539     3340.73741
  56493.8620113     3145.05583
  56493.8621594     3273.23882
  56493.8623077     3102.29407
  56493.8624650     3187.02322
  56493.8626132     3284.79689
  56493.8627660     3239.32854
  56493.8629141     3233.92457
  56493.8630715     3337.95552
  56493.8632198     3344.31568
  56493.8633726     3361.63393
  56493.8635254     3219.97341
  56493.8636735     3255.79988
  56493.8638263     3379.62175
  56493.8639791     3298.84617
  56493.8641271     3187.18674
  56493.8642801     3210.22230
  56493.8644328     3320.51105
  56493.8645856     3389.06314
  56493.8647384     3153.47669
  56493.8648865     3410.16822
  56493.8650393     3379.72876
  56493.8651922     3382.79754
  56493.8653402     3346.58664
  56493.8654931     3330.98318
  56493.8656458     3518.75833
  56493.8657986     3128.45968
  56493.8659515     3279.51024
  56493.8660996     3366.42637
  56493.8662524     3335.06451
  56493.8664051     3259.37071
  56493.8665580     3189.68164
  56493.8667061     3293.28586
  56493.8668590     3263.84328
  56493.8670117     3347.09588
  56493.8671598     3190.20818
  56493.8673127     3363.29816
  56493.8674654     3411.07651
  56493.8676182     3229.21190
  56493.8677663     3459.13545
  56493.8679192     3352.40651
  56493.8680765     3430.92910
  56493.8682247     3200.61753
  56493.8683729     3146.26472
  56493.8685257     3430.11535
  56493.8686784     3364.88893
  56493.8688312     3398.67295
  56493.8689793     3367.41112
  56493.8691322     3228.96770
  56493.8692850     3346.73535
  56493.8694378     3418.64448
  56493.8695905     3436.16241
  56493.8697388     3098.69732
  56493.8698915     3178.29494
  56493.8700442     3092.10189
  56493.8701924     3083.49644
  56493.8703452     3066.85139
  56493.8704981     3188.94622
  56493.8706508     3155.11397
  56493.8707990     3202.57599
  56493.8709518     3248.63066
  56493.8711046     3276.31480
  56493.8712574     3156.40127
  56493.8714055     3266.99699
  56493.8715630     3284.33218
  56493.8717111     3344.53001
  56493.8718639     3111.36359
  56493.8720120     3249.32396
  56493.8721648     3249.49369
  56493.8723176     3266.11891
  56493.8724704     3338.34698
  56493.8726232     3300.36904
  56493.8727713     3397.37508
  56493.8729240     3320.57987
  56493.8730770     3285.93379
  56493.8732251     3374.37260
  56493.8733826     3208.67783
  56493.8735307     3438.94673
  56493.8736835     3212.22659
  56493.8738315     3331.93497
  56493.8739845     3164.51867
  56493.8741418     3334.86640
  56493.8742900     3180.41645
  56493.8744382     3204.88956
  56493.8745909     3049.51962
  56493.8748965     3040.61749
  56493.8750447     3357.55617
  56493.8751975     3361.07081
  56493.8753502     3285.76917
  56493.8755031     3304.78060
  56493.8756557     3493.54967
  56493.8758040     3242.57142
  56493.8759567     3458.97136
  56493.8761096     3247.56670
  56493.8762577     3047.34585
  56493.8764105     3311.03631
  56493.8765633     3384.91952
  56493.8767161     3121.56336
  56493.8768642     3285.44672
  56493.8770170     3169.01062
  56493.8771698     3000.89044
  56493.8773226     3266.61088
  56493.8774708     3149.61542
  56493.8776235     3233.92126
  56493.8777763     3265.98802
  56493.8779291     3292.90233
  56493.8780819     3301.40929
  56493.8782300     3297.32770
  56493.8783829     3294.43394
  56493.8785356     3326.30259
  56493.8786885     3332.96455
  56493.8788366     3105.55267
  56493.8789894     3333.89391
  56493.8791422     3248.09340
  56493.8792904     3281.02499
  56493.8794478     3143.18684
  56493.8795959     3228.47159
  56493.8797488     3429.96480
  56493.8798969     3192.84690
  56493.8800497     3340.44904
  56493.8802024     3213.14114
  56493.8803553     3168.35303
  56493.8805034     3275.61726
  56493.8806561     3362.50925
  56493.8808089     3339.03910
  56493.8809617     3176.01131
  56493.8811100     3287.10354
  56493.8812627     3296.71557
  56493.8814155     3399.06312
  56493.8815683     3258.36733
  56493.8817211     3402.60876
  56493.8818692     3276.19762
  56493.8820220     3406.39911
  56493.8821748     3046.15237
  56493.8823230     3321.86974
  56493.8824757     3260.80341
  56493.8826286     3254.99626
  56493.8827813     3320.83759
  56493.8829341     3129.04069
  56493.8830824     3272.68367
  56493.8832351     3322.84657
  56493.8833878     3136.36378
  56493.8836889     3384.74209
  56493.8838416     3395.28979
  56493.8839943     3265.30675
  56493.8841426     3233.42447
  56493.8842954     3185.22755
  56493.8844480     3158.78325
  56493.8846009     3094.00404
  56493.8847536     3403.76358
  56493.8849018     3143.45499
  56493.8850547     3253.10917
  56493.8852075     3400.35304
  56493.8853602     3221.47419
  56493.8855083     3452.06505
  56493.8856611     3146.90277
  56493.8858139     3291.43598
  56493.8859621     3437.31794
  56493.8861196     3433.46126
  56493.8862676     3286.77122
  56493.8864205     3210.20888
  56493.8865686     3242.46414
  56493.8867215     3298.78374
  56493.8868742     3494.24321
  56493.8870270     3420.44578
  56493.8871752     3405.83070
  56493.8873279     3366.79890
  56493.8874854     3333.54037
  56493.8876335     3480.22947
  56493.8877864     3418.35812
  56493.8879345     3372.08546
  56493.8880872     3251.41510
  56493.8882400     3224.98744
  56493.8883881     3357.69161
  56493.8885410     3280.97085
  56493.8886938     3362.93494
  56493.8888467     3311.20547
  56493.8889947     3385.49878
  56493.8891475     3227.18089
  56493.8893003     3190.69447
  56493.8894530     3303.01770
  56493.8896060     3292.69310
  56493.8897540     3146.00615
  56493.8899114     3214.05302
  56493.8900596     3337.11404
  56493.8902077     3092.79119
  56493.8903606     3297.40073
  56493.8905133     3284.09335
  56493.8906662     3264.83742
  56493.8908189     3322.76342
  56493.8909670     3390.07674
  56493.8911200     3478.59850
  56493.8912727     3298.20254
  56493.8914208     3116.80967
  56493.8915783     3220.25710
  56493.8917263     3212.14364
  56493.8918792     3177.82833
  56493.8920274     3371.90964
  56493.8921802     3442.50850
  56493.8923329     3375.99618
  56493.8924858     3397.94404
  56493.8926339     3262.49773
  56493.8927868     3566.32177
  56493.8929394     3195.49466
  56493.8930922     3238.30130
  56493.8932405     3290.13886
  56493.8933932     3232.55159
  56493.8935460     3373.16123
  56493.8936988     3416.96026
  56493.8938516     3199.91899
  56493.8939997     3357.31363
  56493.8941525     3473.22647
  56493.8943053     3356.59921
  56493.8944535     3450.57532
  56493.8946063     3446.99375
  56493.8947590     3332.25989
  56493.8949119     3193.78270
  56493.8950600     3386.77757
  56493.8952128     3228.11520
  56493.8953655     3120.84249
  56493.8955184     3196.98089
  56493.8956665     3386.75548
  56493.8958240     3397.82398
  56493.8959721     3280.55397
  56493.8961248     3274.66478
  56493.8962730     3471.09946
  56493.8964259     3289.19964
  56493.8967314     3259.05661
  56493.8968842     3452.22994
  56493.8970322     3428.74815
  56493.8971852     3465.01390
  56493.8973379     3240.41910
  56493.8974861     3353.81161
  56493.8976389     3337.15286
  56493.8977918     3292.01817
  56493.8979444     3356.55136
  56493.8980927     3250.13308
  56493.8982455     3257.55017
  56493.8983982     3179.14223
  56493.8985510     3400.43413
  56493.8986991     3451.91878
  56493.8988520     3242.34535
  56493.8990048     3384.67603
  56493.8991575     3343.73563
  56493.8993103     3435.44459
  56493.8996113     3483.10788
  56493.8997640     3239.75723
  56493.8999167     3567.77757
  56493.9000650     3356.37574
  56493.9002177     3366.42949
  56493.9003706     3397.68486
  56493.9005186     3293.84759
  56493.9008243     3310.79747
  56493.9009771     3173.85190
  56493.9011252     3343.74208
  56493.9012779     3449.62974
  56493.9014309     3408.30747
  56493.9015835     3286.01392
  56493.9017318     3505.38062
  56493.9018845     3480.74975
  56493.9020374     3387.97049
  56493.9021901     3358.09953
  56493.9023382     3508.89752
  56493.9024911     3414.96522
  56493.9026438     3408.74282
  56493.9027967     3682.25368
  56493.9029494     3440.63780
  56493.9030977     3356.91675
  56493.9032503     3426.17631
  56493.9034032     3383.31193
  56493.9035514     3238.47014
  56493.9037041     3487.03840
  56493.9038570     3260.87148
  56493.9040097     3350.65042
  56493.9041579     3244.64616
  56493.9043153     3318.83128
  56493.9044634     3271.30993
  56493.9046162     3367.92412
  56493.9047644     3481.89014
  56493.9049172     3327.12200
  56493.9050699     3504.63903
  56493.9052228     3613.62940
  56493.9053756     3334.47388
  56493.9055236     3365.16402
  56493.9056765     3469.65313
  56493.9058293     3265.84195
  56493.9059821     3526.83616
  56493.9061302     3391.60481
  56493.9062830     3438.72458
  56493.9064358     3501.57244
  56493.9065840     3473.52131
  56493.9067414     3183.25649
  56493.9068895     3480.45274
  56493.9070423     3411.76979
  56493.9071905     3421.66688
  56493.9073433     3506.46927
  56493.9075008     3337.58405
  56493.9076489     3399.05766
  56493.9077970     3322.56210
  56493.9079499     3346.87407
  56493.9081026     3528.58938
  56493.9082553     3299.20921
  56493.9084035     3456.70272
  56493.9085564     3565.08198
  56493.9087091     3433.32099
  56493.9088619     3446.17034
  56493.9090147     3408.17357
  56493.9091628     3325.21071
  56493.9093156     3514.23942
  56493.9094684     3480.15858
  56493.9096166     3488.64481
  56493.9097694     3352.42266
  56493.9100749     3365.38309
  56493.9102232     3390.42041
  56493.9103759     3477.90383
  56493.9105287     3497.58338
  56493.9106815     3579.17468
  56493.9108296     3422.69676
  56493.9109870     3440.08420
  56493.9111352     3320.72644
  56493.9112880     3487.81657
  56493.9114409     3472.99540
  56493.9115889     3526.71544
  56493.9117418     3358.52272
  56493.9118946     3365.75455
  56493.9120472     3232.12623
  56493.9123482     3319.46568
  56493.9125012     3399.52883
  56493.9126492     3485.65912
  56493.9128020     3334.10567
  56493.9129548     3350.54044
  56493.9131075     3257.13116
  56493.9132605     3442.42635
  56493.9134084     3308.53175
  56493.9135614     3550.69278
  56493.9137141     3361.52457
  56493.9138668     3302.61466
  56493.9140197     3482.76890
  56493.9141678     3471.57348
  56493.9143207     3279.93921
  56493.9144688     3467.15850
  56493.9146217     3290.65902
  56493.9147743     3343.30420
  56493.9149271     3444.44768
  56493.9150800     3426.43708
  56493.9152280     3463.58726
  56493.9153810     3341.72465
  56493.9155337     3398.16854
  56493.9156819     3348.06273
  56493.9158393     3371.36007
  56493.9159873     3481.25735
  56493.9161402     3303.57355
  56493.9162929     3270.77381
  56493.9164458     3342.09863
  56493.9165939     3310.99706
  56493.9167467     3393.71569
  56493.9168948     3262.95381
  56493.9170477     3312.57304
  56493.9172004     3180.25362
  56493.9173532     3259.13706
  56493.9175014     3192.21889
  56493.9176588     3422.27409
  56493.9178070     3162.39720
  56493.9179597     3437.41466
  56493.9181125     3257.07698
  56493.9182653     3363.70249
  56493.9184135     3541.30396
  56493.9185663     3400.15926
  56493.9187144     3380.69792
  56493.9188673     3409.64244
  56493.9190200     3328.23158
  56493.9191727     3466.26166
  56493.9193210     3596.41455
  56493.9194738     3410.65218
  56493.9196265     3359.33352
  56493.9197793     3462.25126
  56493.9199274     3151.01273
  56493.9200803     3350.85728
  56493.9202331     3475.35969
  56493.9203860     3224.12028
  56493.9205340     3507.44793
  56493.9206867     3409.95851
  56493.9208397     3134.46596
  56493.9209924     3267.03002
  56493.9211452     3394.12723
  56493.9212933     3182.88583
  56493.9214461     3390.91040
  56493.9215989     3423.36698
  56493.9217516     3451.14337
  56493.9218999     3395.27080
  56493.9220526     3448.46061
  56493.9222102     3432.50392
  56493.9223535     3535.23924
  56493.9225110     3224.99562
  56493.9226592     3163.11029
  56493.9228119     3481.27854
  56493.9229602     3418.90880
  56493.9231129     3282.29251
  56493.9232657     3212.36757
  56493.9234185     3200.78316
  56493.9235668     3293.28669
  56493.9237195     3461.32099
  56493.9238723     3238.91106
  56493.9240251     3536.22748
  56493.9241778     3380.73474
  56493.9243261     3327.19766
  56493.9244788     3307.64833
  56493.9246315     3263.46433
  56493.9247797     3264.46567
  56493.9249325     3416.50696
  56493.9250853     3567.02830
  56493.9252381     3331.59623
  56493.9253863     3398.41930
  56493.9255391     3384.90639
  56493.9256917     3121.82899
  56493.9258446     3282.38918
  56493.9261455     3351.41444
  56493.9262983     3315.01234
  56493.9264512     3469.41789
  56493.9265993     3409.56011
  56493.9267521     3251.27750
  56493.9269048     3243.41846
  56493.9270576     3240.57538
  56493.9272104     3236.92729
  56493.9273586     3417.78198
  56493.9275114     3353.54225
  56493.9276642     3396.82979
  56493.9278124     3570.35316
  56493.9279651     3497.92648
  56493.9281178     3282.48945
  56493.9282707     3339.19254
  56493.9284235     3615.20711
  56493.9285717     3340.28735
  56493.9287244     3574.14160
  56493.9288773     3397.63313
  56493.9290253     3336.69986
  56493.9291782     3270.64977
  56493.9293309     3439.68762
  56493.9294837     3208.89950
  56493.9296319     3298.80869
  56493.9297847     3103.15889
  56493.9299375     3356.76205
  56493.9300902     3165.58059
  56493.9302430     3159.63229
  56493.9303912     3139.70386
  56493.9305440     3362.08216
  56493.9306968     3272.91766
  56493.9308449     3108.07001
  56493.9309978     3356.16791
  56493.9311505     3225.80603
  56493.9313033     3214.39297
  56493.9314561     3169.88030
  56493.9316089     3266.57576
  56493.9317570     3376.72617
  56493.9319099     3274.20270
  56493.9320581     3201.88087
  56493.9322108     3197.16271
  56493.9323636     3277.19261
  56493.9325164     3304.08656
  56493.9326691     3392.01878
  56493.9328174     3309.60415
  56493.9331229     3184.02183
  56493.9332757     3264.16432
  56493.9334238     3442.05211
  56493.9335766     3290.35506
  56493.9337295     3454.62653
  56493.9338775     3260.43723
  56493.9340304     3342.98014
  56493.9341831     3510.16807
  56493.9343360     3255.05815
  56493.9344887     3223.77632
  56493.9346369     3262.99250
  56493.9347943     3271.55990
  56493.9349424     3262.51900
  56493.9350953     3205.96599
  56493.9352433     3312.30810
  56493.9354055     3286.44432
  56493.9355490     3274.74610
  56493.9357018     3312.28618
  56493.9358499     3315.84705
  56493.9360027     3359.62066
  56493.9361556     3292.27521
  56493.9363082     3226.09883
  56493.9364611     3456.08953
  56493.9366092     3065.38241
  56493.9367620     3313.07784
  56493.9369148     3289.06983
  56493.9370630     3186.94578
  56493.9372158     3243.40628
  56493.9373685     3220.18374
  56493.9375213     3438.14773
  56493.9376696     3162.19257
  56493.9378222     3277.14670
  56493.9379751     3245.80986
  56493.9381278     3459.39079
  56493.9382760     3248.25488
  56493.9384288     3263.46152
  56493.9385816     3308.94734
  56493.9387344     3367.22146
  56493.9388872     3139.98933
  56493.9390353     3415.02488
  56493.9391881     3488.87921
  56493.9393410     3427.96620
  56493.9394937     3080.98031
  56493.9396419     3215.97622
  56493.9397947     3113.97838
  56493.9399474     3329.13044
  56493.9400956     3288.19582
  56493.9402484     3252.16959
  56493.9404012     3310.12958
  56493.9405540     3058.13635
  56493.9407022     3209.18067
  56493.9408549     3477.99263
  56493.9410077     3408.78393
  56493.9411606     3261.23636
  56493.9413087     3097.12961
  56493.9414615     3333.57409
  56493.9416143     3464.36143
  56493.9417670     3323.12141
  56493.9419152     3219.45677
  56493.9420680     3247.47777
  56493.9422207     3250.94208
  56493.9423735     3266.07719
  56493.9425217     3143.81782
  56493.9426745     3328.24903
  56493.9428272     3389.87849
  56493.9429801     3517.58219
  56493.9431282     3191.80535
  56496.6297003     3456.71992
  56496.6298525     3382.94014
  56496.6300054     3315.44282
  56496.6301581     3233.55637
  56496.6303064     3291.85281
  56496.6304591     3328.96669
  56496.6306073     3269.64337
  56496.6307601     3314.97825
  56496.6309128     3146.78250
  56496.6310656     3469.70741
  56496.6312184     3371.84046
  56496.6313665     3130.85128
  56496.6315241     3374.09432
  56496.6316721     3167.57056
  56496.6318203     3285.00170
  56496.6319731     3430.49219
  56496.6321260     3308.29502
  56496.6322786     3192.45597
  56496.6324314     3411.94107
  56496.6325796     3400.43393
  56496.6327323     3359.55356
  56496.6328852     3390.57467
  56496.6330379     3305.21215
  56496.6331909     3296.63583
  56496.6333389     3338.31313
  56496.6334916     3403.26508
  56496.6336445     3245.60582
  56496.6337926     3329.69029
  56496.6339455     3329.70762
  56496.6340982     3463.02370
  56496.6342464     3252.33064
  56496.6343992     3357.67773
  56496.6345521     3126.98188
  56496.6347047     3173.51269
  56496.6348576     3430.83260
  56496.6350057     3287.42210
  56496.6351631     3299.02655
  56496.6353113     3225.97617
  56496.6354641     3246.95954
  56496.6356122     3206.65620
  56496.6357651     3123.68889
  56496.6359177     3317.07124
  56496.6360706     3327.58157
  56496.6362234     3122.75178
  56496.6363716     3173.70621
  56496.6365243     3309.87690
  56496.6366770     3325.56000
  56496.6368299     3189.98396
  56496.6369826     3230.30160
  56496.6371309     3247.19355
  56496.6372790     3073.31335
  56496.6374317     3303.86612
  56496.6375846     3123.71291
  56496.6377374     3280.68634
  56496.6378902     3418.12014
  56496.6380383     3127.80932
  56496.6381912     3275.40441
  56496.6383440     3298.25817
  56496.6384967     3130.68592
  56496.6386448     3118.29138
  56496.6387976     3263.85629
  56496.6389505     3415.43244
  56496.6391033     3239.94513
  56496.6392514     3365.33351
  56496.6394042     3109.21994
  56496.6395569     3202.34469
  56496.6397098     3372.55446
  56496.6398579     3382.50049
  56496.6400106     3406.21644
  56496.6401635     3310.15741
  56496.6403163     3298.97884
  56496.6404644     3268.55223
  56496.6406171     3236.47999
  56496.6407701     3285.93288
  56496.6409228     3168.80277
  56496.6410710     3406.34413
  56496.6412237     3254.60460
  56496.6415293     3439.39392
  56496.6416775     3238.79624
  56496.6418349     3436.28363
  56496.6419830     3338.17429
  56496.6421359     3363.04047
  56496.6422840     3382.75879
  56496.6424367     3302.64552
  56496.6425896     3242.35488
  56496.6427424     3343.80722
  56496.6428905     3184.27071
