#  2M1324  Ch1 Light Curve
# Period =       13.0000 hr
# Time [BMJD]       Counts
  56766.0940096    18638.98825
  56766.0941579    18303.24622
  56766.0943107    18404.70260
  56766.0944633    18691.60951
  56766.0946116    18194.83046
  56766.0947643    18448.13023
  56766.0949172    18667.39513
  56766.0950699    18533.05421
  56766.0952181    18608.42132
  56766.0953708    18646.06724
  56766.0955282    18873.74117
  56766.0958245    18181.44957
  56766.0959774    18539.14506
  56766.0961301    18216.18028
  56766.0962874    18831.50665
  56766.0964310    18234.06150
  56766.0965838    18593.18962
  56766.0967366    18152.68447
  56766.0968894    18532.94343
  56766.0970422    18023.11183
  56766.0971903    18474.77859
  56766.0973432    18241.01339
  56766.0974959    18300.12231
  56766.0976440    18143.90400
  56766.0977968    18581.32978
  56766.0979495    18535.26284
  56766.0981024    18002.58455
  56766.0982504    18337.02495
  56766.0984033    18538.54680
  56766.0985560    18356.83076
  56766.0987089    18206.73691
  56766.0988569    18360.04464
  56766.0990097    18363.04985
  56766.0991625    18238.12916
  56766.0993153    17951.74228
  56766.0994635    18389.22677
  56766.0996209    18179.60542
  56766.0997689    18101.14347
  56766.0999218    18276.65083
  56766.1000745    18384.92133
  56766.1002228    18307.23606
  56766.1003754    18306.19365
  56766.1005283    18240.25297
  56766.1006764    18543.49410
  56766.1008292    18482.28931
  56766.1009820    18292.16440
  56766.1011347    18158.04919
  56766.1012876    18623.53473
  56766.1014356    18498.73586
  56766.1015884    18397.21656
  56766.1017413    18280.26919
  56766.1018894    18276.23004
  56766.1020423    18248.42413
  56766.1021949    18423.42510
  56766.1023477    18273.19651
  56766.1024959    18393.76440
  56766.1026487    18524.93683
  56766.1028014    18506.97849
  56766.1029541    18229.98281
  56766.1031070    18323.63859
  56766.1032551    18226.71364
  56766.1034079    18397.41357
  56766.1035607    18118.89251
  56766.1037089    17944.62769
  56766.1038617    18448.51491
  56766.1040144    18367.09335
  56766.1041672    18235.15614
  56766.1043154    18367.93307
  56766.1044728    18726.86835
  56766.1070864    18648.06909
  56766.1072390    18106.97405
  56766.1073870    18343.07888
  56766.1075400    18340.57306
  56766.1076926    18205.31688
  56766.1078455    18385.45180
  56766.1079936    18078.54832
  56766.1081463    18579.43051
  56766.1082992    18088.05137
  56766.1084473    18360.97874
  56766.1086001    18191.04971
  56766.1087574    18109.96156
  56766.1089056    18465.13137
  56766.1090584    18408.04471
  56766.1092066    17791.86125
  56766.1093593    18165.39634
  56766.1095121    18246.32244
  56766.1096649    18393.24695
  56766.1098176    18558.05866
  56766.1099658    18174.77598
  56766.1101186    18044.73174
  56766.1102714    18239.01574
  56766.1104195    18163.45435
  56766.1105723    18262.77360
  56766.1107251    18618.10647
  56766.1108732    18192.62265
  56766.1110261    17980.95697
  56766.1111787    17969.71636
  56766.1113315    18347.98369
  56766.1114797    18321.00500
  56766.1116325    18128.73044
  56766.1117853    18267.26033
  56766.1119380    18023.49533
  56766.1120863    18424.18604
  56766.1122390    18513.10934
  56766.1123917    18054.24656
  56766.1125446    18350.95410
  56766.1126926    18001.79223
  56766.1128455    18188.56694
  56766.1129983    18375.54105
  56766.1131510    18223.74160
  56766.1133038    18060.79316
  56766.1134520    18043.79123
  56766.1136047    18196.94283
  56766.1137575    18174.49550
  56766.1139057    18049.77197
  56766.1140584    18136.83594
  56766.1142112    18142.47279
  56766.1143639    18162.33914
  56766.1145121    17851.24759
  56766.1146650    18490.80891
  56766.1148223    18499.15152
  56766.1149705    18586.46583
  56766.1151187    18303.91803
  56766.1152713    18196.32333
  56766.1154242    18199.57205
  56766.1155770    18285.94199
  56766.1157298    18137.14066
  56766.1158779    18223.90033
  56766.1160307    18319.87256
  56766.1161834    18366.79678
  56766.1163362    18211.29339
  56766.1164844    18551.31567
  56766.1166372    18337.70099
  56766.1167900    18316.79651
  56766.1169381    17958.23655
  56766.1170909    18394.08105
  56766.1172436    18173.63456
  56766.1173963    18357.10515
  56766.1175446    17835.72908
  56766.1176974    18408.95081
  56766.1178501    18136.27951
  56766.1180029    17992.19638
  56766.1181510    18352.55958
  56766.1183039    18128.53695
  56766.1184565    18105.56964
  56766.1186094    18275.80128
  56766.1187575    18058.45126
  56766.1189103    18184.45589
  56766.1190631    18231.09472
  56766.1192158    18020.71960
  56766.1193687    18318.79515
  56766.1195213    18191.47398
  56766.1196696    18146.62782
  56766.1198223    17989.91822
  56766.1199706    18181.55873
  56766.1201233    18219.31021
  56766.1202761    18164.38897
  56766.1205816    18063.05972
  56766.1207298    18292.19386
  56766.1208825    18478.51196
  56766.1210353    17847.97888
  56766.1211835    18324.51293
  56766.1213409    18004.23605
  56766.1214891    18149.36416
  56766.1216418    18263.38669
  56766.1217900    18008.50859
  56766.1219474    18354.74575
  56766.1220955    18251.39530
  56766.1222484    18238.72118
  56766.1224010    18012.09588
  56766.1225539    18090.06208
  56766.1227020    18318.89130
  56766.1228549    18268.31249
  56766.1230075    18279.42999
  56766.1231556    17918.19351
  56766.1233085    18174.56799
  56766.1234612    18316.62605
  56766.1236094    18083.58765
  56766.1237621    18236.90505
  56766.1239149    18385.96433
  56766.1240677    18077.12176
  56766.1242159    18068.49525
  56766.1243687    18405.81083
  56766.1245214    17889.22677
  56766.1246743    18235.76625
  56766.1248223    17702.52315
  56766.1249750    18330.95612
  56766.1251279    18145.97453
  56766.1252807    18133.97800
  56766.1254335    17958.33701
  56766.1255816    18082.00255
  56766.1258872    18020.44968
  56766.1260354    18203.11790
  56766.1261882    17656.22314
  56766.1263408    17746.20499
  56766.1264938    18074.12414
  56766.1266418    17960.16744
  56766.1267946    18471.12235
  56766.1269475    17734.12256
  56766.1271002    18083.59676
  56766.1274011    18041.06667
  56766.1275540    18274.80938
  56766.1277067    18015.51615
  56766.1278548    18094.78891
  56766.1280077    18341.76895
  56766.1281604    18212.74256
  56766.1283131    18147.18533
  56766.1284659    18251.72813
  56766.1286140    18281.46057
  56766.1287669    18102.02342
  56766.1289196    17955.75286
  56766.1290678    18256.68836
  56766.1292251    18000.48868
  56766.1293734    18316.35873
  56766.1295261    18267.34810
  56766.1296742    18136.87538
  56766.1298271    17961.26459
  56766.1299798    18161.75196
  56766.1301326    17947.56774
  56766.1302808    18106.62524
  56766.1304336    18108.78478
  56766.1305863    18272.23638
  56766.1307391    18269.38177
  56766.1308872    18211.90950
  56766.1310446    18051.91371
  56766.1311928    18032.45660
  56766.1313455    18106.69432
  56766.1314984    18335.82224
  56766.1316465    17912.89357
  56766.1317993    17903.02937
  56766.1319521    17920.39234
  56766.1321002    18221.29615
  56766.1322531    17920.30579
  56766.1324058    17894.28398
  56766.1325586    17854.74956
  56766.1327113    17974.39851
  56766.1328594    18025.59507
  56766.1330122    18184.37274
  56766.1331650    18126.54137
  56766.1333131    18000.66198
  56766.1334660    17742.15716
  56766.1336187    18219.78381
  56766.1337715    17808.30900
  56766.1339197    17817.39093
  56766.1340725    18026.91745
  56766.1342253    18197.60099
  56766.1343779    18001.00088
  56766.1345308    17839.99791
  56766.1346788    17845.55338
  56766.1348317    18053.17642
  56766.1349844    17824.98242
  56766.1351372    17880.45416
  56766.1352854    17901.65099
  56766.1354382    18089.81996
  56766.1355910    18269.20439
  56766.1357391    17984.30377
  56766.1358920    18280.98844
  56766.1360447    17954.60439
  56766.1361975    17891.80109
  56766.1363455    18036.89669
  56766.1364983    17932.88060
  56766.1366512    17960.37845
  56766.1368040    18032.43567
  56766.1369521    17901.59834
  56766.1371049    17916.43326
  56766.1372623    18168.34070
  56766.1374104    17936.04675
  56766.1375631    17747.44666
  56766.1377114    17901.52864
  56766.1378641    17984.41226
  56766.1380169    18205.59512
  56766.1381650    17877.39819
  56766.1383179    17735.87762
  56766.1384706    18074.03552
  56766.1386233    17660.12289
  56766.1387762    18113.17135
  56766.1389289    18152.10725
  56766.1390771    18028.44098
  56766.1392299    17895.38800
  56766.1393780    17849.81370
  56766.1395308    18237.76647
  56766.1396882    17801.26036
  56766.1398364    18227.68084
  56766.1399845    17904.45762
  56766.1401419    17901.70048
  56766.1402900    18055.37815
  56766.1404428    17853.39713
  56766.1405956    17865.87411
  56766.1407438    18131.42004
  56766.1408967    18048.94605
  56766.1410493    18184.18810
  56766.1411976    17967.81216
  56766.1413503    17899.16445
  56766.1415030    18125.14407
  56766.1416559    17649.21833
  56766.1418040    18050.29740
  56766.1419615    18184.08730
  56766.1421095    18160.60858
  56766.1422623    17840.09315
  56766.1424104    17796.89992
  56766.1425632    17905.09206
  56766.1427160    18190.44691
  56766.1428688    17719.39121
  56766.1430170    18013.44424
  56766.1431697    17945.34953
  56766.1433225    18245.21604
  56766.1434753    17932.76026
  56766.1437762    18041.63032
  56766.1439290    17979.52600
  56766.1440818    17902.54572
  56766.1442346    18125.98043
  56766.1443826    17667.57705
  56766.1445355    17697.70767
  56766.1446882    17859.26888
  56766.1448365    18077.55604
  56766.1449892    18107.89306
  56766.1451465    17926.48438
  56766.1452947    17998.95808
  56766.1454476    17847.39519
  56766.1456003    17750.86399
  56766.1457484    18002.70512
  56766.1459013    17705.36999
  56766.1460494    17915.45733
  56766.1462021    17700.08646
  56766.1463550    18161.10878
  56766.1465077    17628.06357
  56766.1466605    18019.11468
  56766.1468086    18043.71911
  56766.1469614    18034.92429
  56766.1471142    17831.96028
  56766.1472622    17977.21593
  56766.1474151    17913.57497
  56766.1475679    17850.67664
  56766.1477207    17930.92278
  56766.1478687    17775.57877
  56766.1480216    18018.76961
  56766.1481790    17979.45767
  56766.1483272    18056.89251
  56766.1484754    18223.03084
  56766.1486280    17929.08357
  56766.1487809    18114.82501
  56766.1489337    18080.42653
  56766.1490818    17688.36534
  56766.1492346    18053.39132
  56766.1493873    17837.47529
  56766.1495402    17866.71186
  56766.1496929    18179.83169
  56766.1498410    17919.12579
  56766.1499939    17870.41717
  56766.1501466    18068.87003
  56766.1502948    17577.93899
  56766.1504522    17866.58993
  56766.1506003    18059.86953
  56766.1507531    17838.46933
  56766.1509012    17966.42681
  56766.1510541    17930.24983
  56766.1512068    17728.00718
  56766.1513597    18011.77695
  56766.1515077    17884.22184
  56766.1516606    17907.80977
  56766.1518134    18012.51039
  56766.1519660    17805.64265
  56766.1521143    17858.01594
  56766.1522671    18109.56661
  56766.1524198    17712.37982
  56766.1525726    17778.05577
  56766.1527253    17611.20233
  56766.1528735    17914.79309
  56766.1530262    17975.16408
  56766.1531790    18245.58444
  56766.1533271    17840.06963
  56766.1534847    18312.01399
  56766.1536328    17986.89972
  56766.1537855    17993.43479
  56766.1539337    18055.08867
  56766.1540864    18165.83427
  56766.1542439    17670.43964
  56766.1543920    17760.70076
  56766.1545401    17709.90550
  56766.1546929    17982.21845
  56766.1548457    17807.62833
  56766.1549986    17664.49989
  56766.1551466    17711.07202
  56766.1552996    17921.17508
  56766.1554522    17945.76343
  56766.1556050    17568.27623
  56766.1557578    17928.99980
  56766.1559059    18030.81832
  56766.1560588    17945.06953
  56766.1562115    17969.49350
  56766.1563642    17616.34571
  56766.1565125    17970.84775
  56766.1566651    18083.90239
  56766.1568180    17667.09165
  56766.1569661    17893.47403
  56766.1571189    17980.75460
  56766.1572717    17921.72175
  56766.1574244    18008.50574
  56766.1575772    17986.18297
  56766.1577254    18185.28411
  56766.1578781    18011.19864
  56766.1580309    17742.82986
  56766.1581837    18054.46678
  56766.1583364    17826.77277
  56766.1584846    17755.06196
  56766.1586374    17817.63706
  56766.1587902    17747.65448
  56766.1589430    17853.03878
  56766.1590911    17523.56286
  56766.1592439    17516.69433
  56766.1593921    17792.19114
  56766.1595448    17671.59429
  56766.1596976    17847.31352
  56766.1598504    17898.35219
  56766.1599985    17950.61997
  56766.1601560    17936.70910
  56766.1603041    17849.16353
  56766.1604569    17825.63595
  56766.1606097    17879.83479
  56766.1607577    17591.02926
  56766.1609106    18181.33093
  56766.1610633    17643.70229
  56766.1612162    18033.87904
  56766.1613643    17644.84385
  56766.1615171    17770.85733
  56766.1616698    17774.97221
  56766.1618226    17838.94313
  56766.1619708    17535.57937
  56766.1621236    17780.62093
  56766.1622764    17777.09015
  56766.1624244    18139.20792
  56766.1625772    17722.72215
  56766.1627300    17638.97839
  56766.1628829    17825.84240
  56766.1631837    17835.18753
  56766.1633365    17869.96030
  56766.1634893    17843.08505
  56766.1636421    17623.27188
  56766.1637948    17814.62955
  56766.1639430    17611.25921
  56766.1640958    17789.06202
  56766.1642485    17745.07032
  56766.1643967    17683.43700
  56766.1645494    17889.75555
  56766.1647023    17640.39059
  56766.1648551    17654.56528
  56766.1650032    17840.74171
  56766.1651560    17529.02153
  56766.1653087    17980.97907
  56766.1654570    17687.32257
  56766.1656097    17606.06226
  56766.1657625    17893.99145
  56766.1659153    17951.12633
  56766.1660634    17649.47608
  56766.1662162    17386.85939
  56766.1663690    17842.49615
  56766.1665218    18023.54518
  56766.1666744    17742.43590
  56766.1668227    17934.49783
  56766.1669755    17704.09852
  56766.1671282    17855.13093
  56766.1672810    17855.97537
  56766.1674337    17738.23838
  56766.1675819    17629.71558
  56766.1677347    17924.64270
  56766.1678875    17996.72494
  56766.1680357    17699.59007
  56766.1681884    17538.60467
  56766.1683412    17654.89294
  56766.1684939    17867.61866
  56766.1686468    17691.26791
  56766.1687948    17694.20608
  56766.1689477    17563.44246
  56766.1691004    17923.94708
  56766.1692485    17736.11399
  56766.1694014    17972.68500
  56766.1695541    17858.91093
  56766.1697070    17784.12208
  56766.1698551    17610.17522
  56766.1700079    17840.01284
  56766.1701607    17444.33295
  56766.1703133    18037.04477
  56766.1704662    17817.01075
  56766.1706143    17858.70589
  56766.1707672    17811.81047
  56766.1709198    17714.04496
  56766.1710681    17759.70809
  56766.1712208    18006.49884
  56766.1713736    17766.95790
  56766.1715264    17793.73159
  56766.1716745    18050.96899
  56766.1718274    17811.06556
  56766.1719801    17692.87871
  56766.1721330    17704.80791
  56766.1722810    17945.05689
  56766.1725866    17748.91002
  56766.1727389    17847.19373
  56766.1728875    17638.67200
  56766.1730449    17554.00163
  56766.1731930    17778.89272
  56766.1733458    17952.69550
  56766.1734939    17892.64304
  56766.1736468    17813.88612
  56766.1737996    17871.62267
  56766.1739524    17930.14774
  56766.1741005    17667.78106
  56766.1742533    17952.15946
  56766.1744061    17793.01242
  56766.1745588    17898.28174
  56766.1747070    18119.06269
  56766.1748597    17647.95338
  56766.1750125    17594.32070
  56766.1751654    17622.01353
  56766.1753134    17880.22208
  56766.1754663    17920.08953
  56766.1756190    17834.25070
  56766.1757718    17900.41474
  56766.1759199    17848.69173
  56766.1760728    17671.44316
  56766.1762255    17800.39499
  56766.1763782    17637.48891
  56766.1765264    17691.54529
  56766.1766837    17686.22690
  56766.1768319    17491.73936
  56766.1769847    17752.27725
  56766.1771329    18011.23078
  56766.1772857    17728.36662
  56766.1774384    17930.56200
  56766.1775913    17829.93110
  56766.1777393    17456.53259
  56766.1778922    18048.85261
  56766.1780449    17770.46825
  56766.1781978    17696.10589
  56766.1783459    18041.08879
  56766.1784988    17911.98215
  56766.1786514    17463.27263
  56766.1788041    17673.81689
  56766.1789524    17693.56699
  56766.1791051    18005.31202
  56766.1792579    17401.14525
  56766.1794107    18000.81460
  56766.1795588    18007.81668
  56766.1797117    17529.02862
  56766.1798643    17582.80305
  56766.1800172    17571.63634
  56766.1801654    17624.45831
  56766.1803181    17673.74096
  56766.1804708    17759.91168
  56766.1806237    17201.50885
  56766.1807718    17835.94706
  56766.1809246    17785.62109
  56766.1810774    17624.12621
  56766.1812301    17832.30546
  56766.1813784    17578.24464
  56766.1815311    17733.93725
  56766.1816838    18169.35547
  56766.1818367    17917.38826
  56766.1819894    17880.91933
  56766.1821376    17785.50827
  56766.1822904    17588.27626
  56766.1824431    17531.83578
  56766.1825913    17839.70606
  56766.1827441    17826.89116
  56766.1828969    17656.15680
  56766.1830497    17954.98104
  56766.1831977    17905.10263
  56766.1833552    17977.90583
  56766.1835033    17520.94459
  56766.1836560    17721.85699
  56766.1838042    17571.34677
  56766.1839571    18052.15743
  56766.1841098    17470.44268
  56766.1842626    17650.88659
  56766.1844107    17682.31249
  56766.1845635    17632.08984
  56766.1847163    17694.29245
  56766.1848690    17874.83932
  56766.1850172    17694.45440
  56766.1853227    17485.51112
  56766.1854756    17854.23324
  56766.1856237    17621.68205
  56766.1857765    17538.48733
  56766.1859293    17733.85663
  56766.1860820    17948.01559
  56766.1863829    17788.47995
  56766.1865357    17792.51821
  56766.1866885    17948.13810
  56766.1868366    17728.26395
  56766.1869895    17749.96813
  56766.1871422    17572.71747
  56766.1872950    18124.18817
  56766.1874478    17921.14495
  56766.1875960    17481.68127
  56766.1877487    17854.62145
  56766.1879016    17762.99945
  56766.1880496    17692.70876
  56766.1882024    17890.94532
  56766.1883553    17838.20131
  56766.1885079    17830.95183
  56766.1886608    17723.67371
  56766.1888089    17845.01120
  56766.1889617    17674.12662
  56766.1891145    17674.90033
  56766.1892673    17784.99754
  56766.1894150    17939.07020
  56766.1895682    17634.38026
  56766.1897210    17726.97784
  56766.1898690    17822.33959
  56766.1900218    17621.71876
  56766.1901746    17307.69730
  56766.1903274    17507.34842
  56766.1904756    17439.53801
  56766.1906283    18307.27088
  56766.1907811    17584.75446
  56766.1909339    17956.76532
  56766.1910820    17949.16464
  56766.1912348    17667.65692
  56766.1913876    17796.60274
  56766.1915405    17928.67814
  56766.1916885    17966.20434
  56766.1918413    17999.35305
  56766.1919941    17817.28550
  56766.1921468    17610.97546
  56766.1922951    17712.92857
  56766.1924478    17767.67840
  56766.1926007    17960.63884
  56766.1927533    17529.02598
  56766.1929015    17683.21491
  56766.1930543    17903.80851
  56766.1932071    17546.60014
  56766.1933598    17798.26099
  56766.1935127    17825.49054
  56766.1936608    17945.64503
  56766.1938135    17575.60470
  56766.1939664    17852.00828
  56766.1941144    17669.26241
  56766.1942673    17441.43277
  56766.1944200    17809.16150
  56766.1945728    17629.16826
  56766.1947210    17788.05286
  56766.1948738    17754.50781
  56766.1950266    17766.02726
  56766.1951793    17603.57464
  56766.1953321    18021.92143
  56766.1954802    17729.51625
  56766.1956331    17619.47202
  56766.1957858    17822.23778
  56766.1959386    17878.09234
  56766.1960868    17716.57935
  56766.1962394    17602.60914
  56766.1963922    17647.49380
  56766.1965404    17747.32852
  56766.1966932    17459.79328
  56766.1968460    17814.34716
  56766.1969987    17840.35164
  56766.1971469    17819.41761
  56766.1972996    17576.85350
  56766.1974525    18190.12223
  56766.1976052    17753.63406
  56766.1977534    17911.21875
  56766.1979108    17881.67829
  56766.1980589    17886.87279
  56766.1982118    17532.78089
  56766.1983598    17817.12317
  56766.1985173    17793.11378
  56766.1986654    17651.63411
  56766.1988183    17832.91277
  56766.1989664    17560.53683
  56766.1991192    17714.41527
  56766.1992720    18075.80412
  56766.1994247    18040.01018
  56766.1995729    17972.10401
  56766.1997257    17723.68873
  56766.1998784    17907.54913
  56766.2000312    17620.44867
  56766.2001793    17819.52950
  56766.2003369    17899.09462
  56766.2004848    17606.23874
  56766.2006377    17866.37831
  56766.2007858    17650.84606
  56766.2009386    17800.79424
  56766.2010914    17636.65618
  56766.2012441    17667.97787
  56766.2013923    17562.26507
  56766.2015451    17713.29970
  56766.2016980    17607.16328
  56766.2018506    17516.08280
  56766.2019988    17693.38832
  56766.2021516    17940.02217
  56766.2023043    17656.12450
  56766.2024571    18031.36023
  56766.2026053    17932.44222
  56766.2027580    17769.61712
  56766.2029109    17683.32020
  56766.2030636    17778.33099
  56766.2032164    17626.61172
  56766.2033645    17812.70119
  56766.2035174    17455.38023
  56766.2036701    17642.17184
  56766.2038182    17717.72494
  56766.2039710    17695.24033
  56766.2041238    17539.09109
  56766.2042766    17969.39834
  56766.2044247    17709.08887
  56766.2045823    17718.91265
  56766.2047303    17747.04404
  56766.2048831    18065.58798
  56766.2050313    17941.20133
  56766.2051840    17524.13054
  56766.2053369    17788.03471
  56766.2054896    18169.62887
  56766.2056377    17749.02908
  56766.2057905    17240.92138
  56766.2059433    17979.46296
  56766.2060961    18001.72727
  56766.2062442    17524.05579
  56766.2063970    17692.87381
  56766.2065497    17667.17255
  56766.2067026    17564.72897
  56766.2068507    17516.34018
  56766.2070035    17569.84791
  56766.2071563    17816.45900
  56766.2073090    17851.00077
  56766.2074572    17662.03713
  56766.2076100    17448.98819
  56766.2077626    17648.14616
  56766.2079155    17837.74638
  56766.2080636    17370.70813
  56766.2082164    17742.60877
  56766.2083693    17821.02928
  56766.2085219    17699.45026
  56766.2086701    17588.75632
  56766.2088229    17675.32666
  56766.2089758    17746.70496
  56766.2091285    17892.47566
  56766.2092766    17683.99110
  56766.2094294    17886.56825
  56766.2095822    18094.63803
  56766.2097350    17845.80327
  56766.2098831    17817.99571
  56766.2100358    18151.53807
  56766.2101887    17796.23860
  56766.2103414    17741.31654
  56766.2104896    17714.36782
  56766.2106469    18108.37960
  56766.2107952    17759.70302
  56766.2109479    17818.37856
  56766.2110961    17563.94344
  56766.2112489    17922.89937
  56766.2114018    17707.76056
  56766.2115544    17954.18993
  56766.2117025    17921.91044
  56766.2118600    17727.10644
  56766.2120081    17586.80421
  56766.2121610    17869.86758
  56766.2123090    17551.79302
  56766.2124664    17769.90582
  56766.2126147    17867.69028
  56766.2127673    17512.81178
  56766.2129155    17865.42564
  56766.2130729    17926.80974
  56766.2132210    17957.04436
  56766.2133739    17964.87584
  56766.2135219    17820.46449
  56766.2136749    17844.75018
  56766.2138276    17801.20044
  56766.2139804    17901.46502
  56766.2141331    17889.57942
  56766.2142812    17635.33716
  56766.2144341    18037.20560
  56766.2145868    17783.04573
  56766.2147351    17570.77225
  56766.2148878    17529.67817
  56766.2150405    18103.84953
  56766.2151933    18003.47267
  56766.2153415    17643.08908
  56766.2154943    18006.38220
  56766.2156470    17960.57796
  56766.2157998    17952.44302
  56766.2159526    17596.39278
  56766.2161007    17939.52236
  56766.2162536    17741.59247
  56766.2164062    17980.63317
  56766.2165590    17812.37429
  56766.2167118    17988.79076
  56766.2170127    17740.91509
  56766.2171610    17660.58589
  56766.2173138    18048.42409
  56766.2174665    17960.16292
  56766.2176193    17822.40113
  56766.2177674    17809.12566
  56766.2179202    17766.32007
  56766.2180730    18117.88141
  56766.2182257    17581.18334
  56766.2183739    17679.43206
  56766.2185267    17649.95072
  56766.2186795    17809.79380
  56766.2188322    17620.02663
  56766.2189805    17608.79639
  56766.2191332    17640.82222
  56766.2192860    17845.33632
  56766.2194388    17617.21011
  56766.2195869    17702.72434
  56766.2197397    17936.21729
  56766.2198924    17998.59563
  56766.2200453    17816.57836
  56766.2201979    17613.87759
  56766.2203461    17846.57031
  56766.2204990    17953.03368
  56766.2206516    17860.95116
  56766.2207997    17740.81310
  56766.2209527    18246.91053
  56766.2211054    17675.71375
  56766.2212582    17859.68146
  56766.2214063    17599.90697
  56766.2215591    17900.64498
  56766.2217118    17714.59013
  56766.2218647    17876.33773
  56766.2220128    17840.36903
  56766.2221655    17843.66784
  56766.2223184    18175.95440
  56766.2224711    17823.70176
  56766.2226240    17978.24032
  56766.2227721    17824.29395
  56766.2229248    17783.07435
  56766.2230777    17719.74351
  56766.2232304    17902.87963
  56766.2233787    17773.58046
  56766.2235314    17714.54704
  56766.2236842    17546.01962
  56766.2238323    17729.23796
  56766.2239850    17987.62020
  56766.2241379    17723.96887
  56766.2242906    17906.10777
  56766.2244435    17860.51415
  56766.2245916    17739.76144
  56766.2247443    17832.48948
  56766.2248971    17592.24126
  56766.2250452    17773.98593
  56766.2251980    17599.01303
  56766.2253508    17857.60525
  56766.2255037    17903.13543
  56766.2256518    17791.30775
  56766.2258092    17685.04950
  56766.2259573    17650.15617
  56766.2261100    17795.71293
  56766.2262582    18192.71132
  56766.2264110    18045.42629
  56766.2265639    17826.66795
  56766.2267165    17887.46663
  56766.2268646    17499.66868
  56766.2270175    17833.80693
  56766.2271702    17998.61995
  56766.2273231    18070.65258
  56766.2274711    17969.45403
  56766.2276240    17604.69878
  56766.2279294    17830.94552
  56766.2280777    17745.14191
  56766.2282304    17907.40699
  56766.2283833    17995.98863
  56766.2285360    17878.34823
  56766.2286888    17862.66357
  56766.2288369    17787.09396
  56766.2289897    17760.62479
  56766.2291426    17802.45149
  56766.2292907    17759.63378
  56766.2294435    17848.17772
  56766.2295962    17770.48133
  56766.2297490    17679.98001
  56766.2298971    17581.28205
  56766.2300544    17967.38132
  56766.2302027    17918.89907
  56766.2303554    17906.06758
  56766.2305083    18008.58481
  56766.2306610    17928.99284
  56766.2308091    18043.11375
  56766.2309620    17878.80638
  56766.2311147    17726.53901
  56766.2312629    17585.43874
  56766.2314156    18042.84795
  56766.2315684    17733.78454
  56766.2317165    17851.39873
  56766.2318693    18125.11761
  56766.2320222    17587.00006
  56766.2321749    17772.74110
  56766.2323231    17883.82225
  56766.2324805    17966.67130
  56766.2326286    17897.43625
  56766.2327814    17865.47403
  56766.2329295    17899.18164
  56766.2330824    17782.02066
  56766.2332351    17830.61588
  56766.2333880    17912.92183
  56766.2335360    18288.75071
  56766.2336934    17994.73398
  56766.2338417    17858.21583
  56766.2339943    18110.94549
  56766.2341426    17869.46889
  56766.2342953    17687.62248
  56766.2344482    17735.54187
  56766.2346009    17686.59209
  56766.2347490    17813.88710
  56766.2349018    17870.85891
  56766.2350546    17781.78680
  56766.2352073    17746.74501
  56766.2353601    17889.50445
  56766.2355083    18029.29811
  56766.2356610    17879.97851
  56766.2358138    18151.94697
  56766.2359666    18014.26900
  56766.2361194    17855.55959
  56766.2362675    17655.66344
  56766.2364203    18037.68458
  56766.2365732    18231.18955
  56766.2367212    17992.09720
  56766.2368786    18055.54662
  56766.2370268    17747.07753
  56766.2371796    18140.18132
  56766.2373277    17691.44520
  56766.2374805    17784.54228
  56766.2376333    18187.04490
  56766.2377861    17937.24702
  56766.2379341    17973.83458
  56766.2380870    17927.40008
  56766.2382398    18205.62569
  56766.2383925    17784.55951
  56766.2385407    17850.05149
  56766.2386935    18011.22219
  56766.2389990    17932.16287
  56766.2391472    17883.84463
  56766.2393000    18086.86427
  56766.2394528    17896.25927
  56766.2396056    17775.33447
  56766.2397536    17592.59302
  56766.2399064    18100.98544
  56766.2400592    18030.89486
  56766.2402121    18025.82417
  56766.2403602    17988.72499
  56766.2405129    18255.83351
  56766.2406657    18137.74407
  56766.2408184    18375.20316
  56766.2409667    17641.03315
  56766.2411241    18249.07246
  56766.2412722    18139.31769
  56766.2414250    17904.30145
  56766.2415731    17946.03506
  56766.2417260    18361.67818
  56766.2418786    17990.76764
  56766.2420315    17774.16586
  56766.2421796    17906.94624
  56766.2423369    18061.79680
  56766.2424851    17832.15700
  56766.2426379    18123.57520
  56766.2427861    17817.90897
  56766.2429435    18155.81192
  56766.2430916    17834.11173
  56766.2432444    18039.69103
  56766.2433925    18187.41925
  56766.2435454    17726.33587
  56766.2436981    17839.41219
  56766.2438510    18051.08107
  56766.2440037    17694.92764
  56766.2441519    17925.79127
  56766.2443047    17728.46173
  56766.2444573    17822.25840
  56766.2447583    18223.46594
  56766.2449112    18108.65068
  56766.2450639    18191.28317
  56766.2452121    18114.61436
  56766.2453649    17854.43752
  56766.2455176    18074.14841
  56766.2456704    17804.74114
  56766.2458185    17921.37133
  56766.2459713    17793.70779
  56766.2461241    17984.30195
  56766.2462768    17920.97178
  56766.2464251    18214.50148
  56766.2465778    18333.44212
  56766.2467306    18000.23541
  56766.2468829    18095.64933
  56766.2470362    17965.52277
  56766.2471843    17750.34128
  56766.2473370    17645.11377
  56766.2474899    17824.14915
  56766.2476379    17923.31664
  56766.2477908    18219.42211
  56766.2479435    18260.92449
  56766.2480964    17957.91284
  56766.2482444    17599.65808
  56766.2483972    18010.68818
  56766.2485501    17890.25393
  56766.2487028    18193.42669
  56766.2488510    17952.38941
  56766.2490038    17826.30153
  56766.2491564    18288.15432
  56766.2493093    18159.68862
